Recipe Id,Step Count,Message,Active time,Passive time
chakhwi,2,"Bring the mixture to a boil, then reduce the heat and simmer for 30-40 minutes, or until the pork is tender.",2100,-1
chakhwi,3,"In a small bowl, make a smooth slurry with the rice flour and a little cold water.",120,-1
chakhwi,4,"Slowly pour the rice flour slurry into the simmering curry, stirring continuously until the gravy thickens. Add salt to taste and cook for another 2 minutes.",180,-1
gudok,1,"In a pot, boil the mixed vegetables, bamboo shoots, and green chilies in water until they are completely soft and mashable.",1800,-1
gudok,2,Drain the excess water thoroughly.,60,-1
gudok,3,"In a large bowl, add the boiled vegetables, the Berma, and salt. Coarsely mash everything together with a masher or a heavy spoon until well combined.",240,-1
gudok,4,Serve the hearty mash warm with plain rice.,60,-1
wahan_mosdeng,1,Boil the pork in water with a pinch of salt for 30-40 minutes until it is completely tender.,2100,-1
wahan_mosdeng,2,"Let the pork cool slightly, then shred or finely chop it.",180,-1
wahan_mosdeng,3,"In a mixing bowl, combine the shredded pork with the chopped onion, ginger, and culantro.",120,-1
wahan_mosdeng,4,"Mash the roasted green chilies with salt, then add this to the pork mixture. Toss everything together thoroughly. Serve at room temperature.",120,-1
bhangui,1,Wash and soak the sticky rice in water for at least 1 hour.,-1,3600
bhangui,2,"Drain the rice thoroughly. In a bowl, mix the drained rice with ghee, grated ginger, and salt.",300,-1
bhangui,3,"Fashion the Lairu leaves into a cone-shaped funnel, securing the end. Pack the rice mixture tightly inside the cone.",480,-1
bhangui,4,"Place the leaf cone upright in a steamer or a pot with a little boiling water at the bottom. Cover and steam for 20-25 minutes until the rice is cooked, fragrant, and has formed a solid cone.",1500,-1
muya_awandru,1,Boil the sliced bamboo shoots in water for 10-15 minutes to soften them. Drain.,900,-1
muya_awandru,2,"In a pot, add the boiled bamboo shoots, mashed Berma, green chilies, turmeric, and salt. Add about 2 cups of water and bring to a simmer.",300,-1
muya_awandru,3,Cook for 5-7 minutes for the flavors to meld.,420,-1
muya_awandru,4,"Make a smooth slurry of the rice flour with a little cold water. Pour it into the simmering pot, stirring continuously, and cook for another 2-3 minutes until the gravy thickens.",180,-1
shile_kutu,1,"In a bowl, mix the flour with salt. Gradually add water to form a firm, but pliable dough. Knead for 5-7 minutes.",600,-1
shile_kutu,2,"Divide the dough into small, equal-sized balls.",120,-1
shile_kutu,3,"On a lightly floured surface, roll out each ball into a thin, round pancake, similar to a chapatti or roti.",300,-1
shile_kutu,4,"Heat a flat pan (tawa). Cook the pancake on medium heat for about a minute per side, until light brown spots appear. Apply ghee if desired.",180,-1
champain,1,"Create a very tight, firm dough from the wheat flour, salt, and water.",600,-1
champain,2,"Take small portions of the dough and rub vigorously between your palms to form small, thin noodles.",900,-1
champain,3,Bring a large pot of salted water to a boil. Add the noodles and cook for 5-7 minutes until they are al dente. Drain thoroughly.,600,-1
champain,4,"Heat ghee or oil in a pan. Add the dried red chilies and herbs (jumbu). Sauté for a minute, then add the boiled noodles. Toss well and fry for 2-3 minutes.",300,-1
machhi_bhat,1,Marinate the fish pieces with salt and turmeric powder for 15 minutes.,-1,900
machhi_bhat,2,Heat mustard oil in a pan. Lightly fry the marinated fish pieces until golden. Set aside.,600,-1
machhi_bhat,3,"In the same oil, add chopped onions and sauté until translucent. Add ginger-garlic paste and cook for another minute.",480,-1
machhi_bhat,4,"Add turmeric, coriander, and chili powder with a splash of water. Cook the spice paste for 2-3 minutes.",180,-1
machhi_bhat,5,Add about 1.5 cups of warm water and salt to create a gravy. Bring to a simmer.,300,-1
machhi_bhat,6,Gently place the fried fish pieces into the gravy. Cover and simmer on low heat for 5-7 minutes until the fish is cooked through. Serve hot with steamed rice.,420,-1
ghonghi,1,"Clean the snails thoroughly by washing them in several changes of water. Let them sit in water with turmeric for an hour, then wash again. Snip off the pointed tail end of each snail.",-1,3600
ghonghi,2,Heat mustard oil in a deep pan. Add the chopped onion and sauté until golden brown.,480,-1
ghonghi,3,"Add the ginger-garlic paste and cook for a minute. Then add turmeric, chili, and coriander powder, and cook the spice paste for another minute.",240,-1
ghonghi,4,Add the cleaned snails to the pan and stir-fry for 5 minutes.,300,-1
ghonghi,5,"Pour in about 2 cups of hot water and add salt. Bring to a boil, then cover and simmer for 20 minutes.",1200,-1
ghonghi,6,"Mix the ground linseed powder with a little water to form a smooth paste. Add this paste to the simmering gravy, stirring well to combine. Cook for another 5 minutes until the gravy thickens. The meat is eaten by sucking it from the shell.",360,-1
dhikri,1,"In a bowl, combine the rice flour and salt. Gradually pour in hot water, mixing with a spoon until cool enough to handle.",300,-1
dhikri,2,"Knead the mixture into a smooth, pliable dough. If it's too sticky, add a little more flour; if too dry, add a bit more hot water.",480,-1
dhikri,3,"Take small portions of the dough and roll them between your palms to form elongated, cylindrical sticks or other desired shapes.",420,-1
dhikri,4,"Arrange the shaped dough in a greased steamer basket, ensuring they don't touch.",120,-1
dhikri,5,"Steam over boiling water for 15-20 minutes, or until the dhikri are firm and cooked through.",1200,-1
dhikri,6,"Serve immediately with spicy chutney, lentil soup, or curry.",60,-1
pakuwa,1,"In a large bowl, combine the meat with all the spices, ginger-garlic paste, salt, and mustard oil. Mix thoroughly to ensure every piece is coated.",600,-1
pakuwa,2,"Cover the bowl and let the meat marinate for at least 1-2 hours, or overnight in the refrigerator for best results.",-1,3600
pakuwa,3,Thread the marinated meat pieces onto skewers.,300,-1
pakuwa,4,"Roast the skewers over hot coals or in an oven, turning periodically, until the meat is cooked through, tender, and slightly charred on the edges.",1800,-1
patushni,1,"If using lentils, soak them for 4-5 hours, then grind into a thick, smooth paste. If using rice flour, mix with water to form a thick paste. Add all spices and salt to the paste.",300,-1
patushni,2,Wash the taro leaves and carefully remove the thick central vein.,300,-1
patushni,3,"Lay a leaf flat and spread a thin layer of the paste over it. Place another leaf on top and repeat, creating a stack of 4-5 leaves.",480,-1
patushni,4,Tightly roll the stack of leaves into a log. Secure with thread if necessary.,240,-1
patushni,5,Steam the logs for 20-25 minutes until the paste is firm and cooked through. Let it cool completely.,1500,-1
patushni,6,"Once cooled, slice the log into half-inch thick rounds.",120,-1
patushni,7,Heat oil in a pan and shallow or deep-fry the slices until they are golden brown and crisp on both sides.,600,-1
laato_jel,1,"Marinate the minced meat with ginger-garlic paste, turmeric, chili powder, and salt for at least 30 minutes.",-1,1800
laato_jel,2,Heat mustard oil in a heavy-bottomed pan. Add the chopped onions and fry until deep golden brown.,600,-1
laato_jel,3,"Add the marinated meat to the pan and cook on high heat for 5-7 minutes, stirring continuously.",420,-1
laato_jel,4,"Reduce the heat, cover the pan, and let the meat slow-cook in its own juices for 20-25 minutes.",1500,-1
laato_jel,5,"Slowly sprinkle in the rice powder while stirring to thicken the gravy. Cook for another 5 minutes until a rich, glazed consistency is achieved.",300,-1
laad,1,"Marinate the meat pieces with ginger-garlic paste, turmeric, and salt.",600,-1
laad,2,Tightly stuff the marinated meat inside the hollowed-out Sal branch.,300,-1
laad,3,Seal both ends of the branch securely with fresh green Sal leaves.,300,-1
laad,4,"Place the entire branch directly into the embers of a bonfire. Let it slow-roast for at least 45-60 minutes, turning occasionally, until the branch is charred and the meat inside is tender and cooked.",3600,-1
hav_chatni,1,"Carefully clean the ants and their eggs, removing any leaves or debris from the nest.",600,-1
hav_chatni,2,"Using a stone grinder or mortar and pestle, crush the ants, eggs, green chilies, and salt together into a coarse paste.",300,-1
hav_chatni,3,Serve immediately as a side condiment.,60,-1
hisa_aara_sipi,1,Thoroughly wash the tender Pakur leaves.,180,-1
hisa_aara_sipi,2,Boil the leaves in water for 10-15 minutes until they are very soft. Drain completely.,900,-1
hisa_aara_sipi,3,"In a bowl, mash the boiled leaves. Roast the dry red chilies over a flame until dark, then crush them.",180,-1
hisa_aara_sipi,4,"Mix the mashed leaves with the crushed chilies, chopped onion, salt, and raw mustard oil. Serve as a side dish.",120,-1
millet_momos,1,"Prepare the dough by mixing the ragi and wheat flour with warm water and a pinch of salt. Knead into a smooth, pliable dough and let it rest for 30 minutes.",-1,1800
millet_momos,2,"For the filling, sauté the chopped vegetables and ginger until soft. Add soy sauce, salt, and pepper. Let the filling cool.",600,-1
millet_momos,3,"Roll out small discs from the dough, place a spoonful of filling in the center, and fold and pleat to seal into a momo shape.",900,-1
millet_momos,4,Arrange the momos in a steamer and steam for 10-12 minutes until the wrapper is cooked through.,720,-1
kudrum_chutney,1,Wash the roselle calyces and separate the petals.,180,-1
kudrum_chutney,2,"Heat oil in a pan, add mustard seeds and the dried red chili. Let them splutter.",120,-1
kudrum_chutney,3,Add the roselle petals and sauté for 5-7 minutes until they become soft and pulpy.,420,-1
kudrum_chutney,4,"Add the grated jaggery and a pinch of salt. Cook, stirring continuously, until the jaggery melts and the mixture thickens into a jam-like consistency.",480,-1
wild_pig_roast,1,Dig a shallow pit and build a fire in it. Let the fire burn down to hot embers and stones.,1800,-1
wild_pig_roast,2,"Rub the pig meat with salt, if available.",120,-1
wild_pig_roast,3,Wrap the meat in large leaves (optional) and place it directly onto the hot stones in the pit.,180,-1
wild_pig_roast,4,"Cover the meat with more hot stones and embers, and then with earth. Let it slow-roast for 1-2 hours until tender and cooked through.",5400,-1
naan_yeast,1,"In a small bowl, whisk together lukewarm water, sugar, and yeast. Cover and let stand for 5-10 minutes until frothy.",-1,600
naan_yeast,2,"In a large bowl, whisk flour and salt. Create a well and pour in the yeast mixture, lukewarm milk, yogurt, and oil.",600,-1
naan_yeast,3,"Mix to form a shaggy dough, then knead on a floured surface for 5-8 minutes until smooth and elastic.",480,-1
naan_yeast,4,"Place the dough in a greased bowl, cover, and let it rise in a warm place for 60-90 minutes, until doubled in volume.",-1,5400
naan_yeast,5,"Punch down the dough, divide into 8 balls, cover, and let them rest for another 10-15 minutes.",-1,900
naan_yeast,6,"Roll a dough ball into a teardrop shape. Cook on a hot cast-iron skillet for 1-2 minutes until bubbles form. Flip and cook for another minute, or char over a direct gas flame for 15-30 seconds.",150,-1
naan_yeast,7,Immediately brush with melted butter or ghee and serve hot.,30,-1
naan_no_yeast,1,"In a large bowl, whisk together flour, baking powder, baking soda, salt, and sugar.",300,-1
naan_no_yeast,2,"Make a well and add yogurt, oil, and lukewarm milk. Mix and knead for 3-5 minutes until the dough is soft and pliable.",300,-1
naan_no_yeast,3,"Let the dough rest for 10 minutes, then divide into 6 equal portions.",-1,600
naan_no_yeast,4,Roll a dough ball into a teardrop shape. Cook on a hot cast-iron skillet for 1-2 minutes until bubbles form. Flip and cook for another minute. Brush with butter and serve.,150,-1
butter_garlic_naan,1,"Prepare the yeast-leavened naan dough, adding the grated garlic along with the other wet ingredients.",1080,-1
butter_garlic_naan,2,Allow the dough to rise for 60-90 minutes.,-1,5400
butter_garlic_naan,3,"While the dough rests, prepare the topping by combining melted butter, minced garlic, and chopped cilantro.",300,-1
butter_garlic_naan,4,"Divide, shape, and let the dough rest for another 10-15 minutes.",-1,900
butter_garlic_naan,5,Roll and cook the naan as per the classic recipe.,150,-1
butter_garlic_naan,6,"As soon as each naan comes off the heat, generously brush it with the prepared garlic butter and serve immediately.",30,-1
keema_naan,1,Prepare one batch of yeast-leavened naan dough and allow it to complete its first rise.,-1,5400
keema_naan,2,"While dough rises, prepare the filling. Heat oil, sauté onion until golden, add ginger-garlic paste, then add minced meat and brown it.",600,-1
